,id,temperature,humidity,datetime,last_capture,paths,class
1060,53_60,29.6,80.1,2020-09-29 18:00:06,2020-09-30 18:00:06,../Color Samples Dataset/Market segment/53_60.jpg,2
1061,53_75,29.6,80.1,2020-09-29 18:00:06,2020-09-30 18:00:06,../Color Samples Dataset/Market segment/53_75.jpg,4
1062,54,27.8,88.1,2020-09-30 00:00:11,2020-09-30 18:00:06,../Color Samples Dataset/Market segment/54.jpg,1
1063,54_15,27.8,88.1,2020-09-30 00:00:11,2020-09-30 18:00:06,../Color Samples Dataset/Market segment/54_15.jpg,4
1064,54_30,27.8,88.1,2020-09-30 00:00:11,2020-09-30 18:00:06,../Color Samples Dataset/Market segment/54_30.jpg,2
1065,54_45,27.8,88.1,2020-09-30 00:00:11,2020-09-30 18:00:06,../Color Samples Dataset/Market segment/54_45.jpg,2
1066,54_60,27.8,88.1,2020-09-30 00:00:11,2020-09-30 18:00:06,../Color Samples Dataset/Market segment/54_60.jpg,2
1067,54_75,27.8,88.1,2020-09-30 00:00:11,2020-09-30 18:00:06,../Color Samples Dataset/Market segment/54_75.jpg,2
1068,55,27.1,88.8,2020-09-30 06:00:06,2020-09-30 18:00:06,../Color Samples Dataset/Market segment/55.jpg,2
1069,55_15,27.1,88.8,2020-09-30 06:00:06,2020-09-30 18:00:06,../Color Samples Dataset/Market segment/55_15.jpg,3
1070,55_30,27.1,88.8,2020-09-30 06:00:06,2020-09-30 18:00:06,../Color Samples Dataset/Market segment/55_30.jpg,0
1071,55_45,27.1,88.8,2020-09-30 06:00:06,2020-09-30 18:00:06,../Color Samples Dataset/Market segment/55_45.jpg,1
1072,55_60,27.1,88.8,2020-09-30 06:00:06,2020-09-30 18:00:06,../Color Samples Dataset/Market segment/55_60.jpg,3
1073,55_75,27.1,88.8,2020-09-30 06:00:06,2020-09-30 18:00:06,../Color Samples Dataset/Market segment/55_75.jpg,2
1074,56,27.9,85.6,2020-09-30 12:00:08,2020-09-30 18:00:06,../Color Samples Dataset/Market segment/56.jpg,1
1075,56_15,27.9,85.6,2020-09-30 12:00:08,2020-09-30 18:00:06,../Color Samples Dataset/Market segment/56_15.jpg,4
1076,56_30,27.9,85.6,2020-09-30 12:00:08,2020-09-30 18:00:06,../Color Samples Dataset/Market segment/56_30.jpg,1
1077,56_45,27.9,85.6,2020-09-30 12:00:08,2020-09-30 18:00:06,../Color Samples Dataset/Market segment/56_45.jpg,2
1078,56_60,27.9,85.6,2020-09-30 12:00:08,2020-09-30 18:00:06,../Color Samples Dataset/Market segment/56_60.jpg,0
1079,56_75,27.9,85.6,2020-09-30 12:00:08,2020-09-30 18:00:06,../Color Samples Dataset/Market segment/56_75.jpg,2
1080,57,28.6,86.9,2020-09-30 14:00:06,2020-09-30 18:00:06,../Color Samples Dataset/Market segment/57.jpg,0
1081,57_15,28.6,86.9,2020-09-30 14:00:06,2020-09-30 18:00:06,../Color Samples Dataset/Market segment/57_15.jpg,0
1082,57_30,28.6,86.9,2020-09-30 14:00:06,2020-09-30 18:00:06,../Color Samples Dataset/Market segment/57_30.jpg,2
1083,57_45,28.6,86.9,2020-09-30 14:00:06,2020-09-30 18:00:06,../Color Samples Dataset/Market segment/57_45.jpg,4
1084,57_60,28.6,86.9,2020-09-30 14:00:06,2020-09-30 18:00:06,../Color Samples Dataset/Market segment/57_60.jpg,2
1085,57_75,28.6,86.9,2020-09-30 14:00:06,2020-09-30 18:00:06,../Color Samples Dataset/Market segment/57_75.jpg,3
1086,58,27.2,87.6,2020-09-30 18:00:06,2020-09-30 18:00:06,../Color Samples Dataset/Market segment/58.jpg,1
1087,58_15,27.2,87.6,2020-09-30 18:00:06,2020-09-30 18:00:06,../Color Samples Dataset/Market segment/58_15.jpg,1
1088,58_30,27.2,87.6,2020-09-30 18:00:06,2020-09-30 18:00:06,../Color Samples Dataset/Market segment/58_30.jpg,2
1089,58_45,27.2,87.6,2020-09-30 18:00:06,2020-09-30 18:00:06,../Color Samples Dataset/Market segment/58_45.jpg,2
1090,58_60,27.2,87.6,2020-09-30 18:00:06,2020-09-30 18:00:06,../Color Samples Dataset/Market segment/58_60.jpg,2
1091,58_75,27.2,87.6,2020-09-30 18:00:06,2020-09-30 18:00:06,../Color Samples Dataset/Market segment/58_75.jpg,3
